,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Mushrooms,Nicotine,Semer,VSA,Gender_Female,Gender_Male,Education_Doctorate Degree,Education_Left School Before 16 years,Education_Left School at 16 years,Education_Left School at 17 years,Education_Left School at 18 years,Education_Masters Degree,Education_Professional Certificate/ Diploma,"Education_Some College,No Certificate Or Degree",Education_University Degree,Age_18 - 24,Age_25 - 34,Age_35 - 44,Age_45 - 54,Age_55 - 64,Age_65+,Country_Australia,Country_Canada,Country_New Zealand,Country_Other,Country_Republic of Ireland,Country_UK,Country_USA
1040,46,36,47,49,38,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1041,45,37,36,48,37,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1042,43,48,55,49,35,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1043,49,48,57,26,32,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1044,48,31,49,43,44,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1045,23,55,49,38,46,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1046,25,44,46,45,38,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1047,46,43,55,53,37,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1048,22,39,51,30,44,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1049,29,37,39,41,40,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1050,48,36,35,30,26,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1051,40,36,49,41,39,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1052,28,48,56,39,46,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1053,38,39,51,47,51,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1054,39,31,38,31,31,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1055,43,32,37,40,39,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
1056,30,39,51,49,40,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1057,30,40,56,47,48,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1058,33,44,36,44,47,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1059,48,52,56,42,38,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
1060,21,39,52,33,45,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1061,29,44,56,47,46,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1062,13,43,54,50,33,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1063,48,35,50,45,52,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1064,30,35,29,41,40,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
1065,21,46,46,43,35,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1066,27,40,53,55,54,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1067,35,30,43,42,50,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1068,40,40,48,39,43,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1069,31,37,53,44,31,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1070,51,29,45,45,39,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1071,29,42,46,41,51,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1072,39,35,43,40,41,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1073,27,36,51,51,40,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1074,40,40,39,44,41,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1075,53,26,57,37,44,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
1076,22,46,44,40,44,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1077,41,30,36,44,33,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1078,39,51,45,45,46,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1079,25,50,48,50,50,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1080,33,43,44,45,38,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1081,42,47,40,40,32,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1082,35,39,49,45,45,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
1083,33,43,52,42,53,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1084,34,39,50,46,46,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1086,41,43,46,41,44,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1087,31,39,48,47,48,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1088,26,49,47,50,40,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1089,42,49,45,57,38,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1090,31,44,38,50,43,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1091,21,34,42,35,32,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False
1092,23,51,40,39,46,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
1093,31,46,47,43,48,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1094,47,32,40,43,43,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1095,30,35,56,54,33,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1096,27,40,51,44,37,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1097,36,37,46,37,37,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1098,24,48,48,46,46,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1099,30,43,45,45,28,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1100,39,39,42,41,50,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
1101,28,39,45,40,39,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1102,26,42,57,37,28,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1103,25,32,51,35,26,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1104,34,38,43,56,52,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1105,54,38,49,35,34,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1106,47,47,53,42,38,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
1107,27,51,55,51,40,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1108,57,29,33,44,29,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1109,38,39,44,56,51,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1110,40,37,50,45,32,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1111,27,31,41,36,46,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1112,12,43,46,51,54,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1113,41,36,49,26,40,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1114,45,40,54,42,31,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1115,51,31,45,37,37,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1116,21,55,60,50,40,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
1117,46,37,46,31,34,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1118,26,48,49,46,47,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1119,32,21,37,38,40,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1120,35,26,56,43,39,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1121,43,33,38,43,32,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1122,26,40,29,46,42,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1123,49,30,43,42,24,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1124,41,37,42,32,46,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1125,49,33,51,45,36,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1126,46,25,41,50,32,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1127,22,31,52,53,28,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1128,40,41,45,43,27,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1129,56,45,51,29,28,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1130,42,35,47,35,40,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1131,24,41,56,50,44,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1132,40,48,38,37,38,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1133,49,44,44,34,29,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1134,35,42,40,43,45,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1135,39,26,46,47,32,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1136,41,31,49,16,38,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1137,27,43,47,52,40,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1138,51,28,51,36,30,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
1139,40,31,47,42,46,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1140,54,26,54,52,33,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1141,38,32,41,41,37,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
1142,51,34,41,35,25,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1143,38,35,48,43,34,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1144,14,37,38,33,48,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
1145,53,33,47,33,32,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1146,37,41,47,39,37,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1147,30,44,44,46,48,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1148,48,37,50,50,45,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1149,52,27,42,41,32,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
1150,39,35,41,35,40,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1151,41,34,45,42,27,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1152,40,41,48,48,38,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1153,27,51,56,53,38,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1154,38,39,44,39,45,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1155,42,52,57,46,39,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1156,31,40,44,35,48,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1157,42,39,47,43,33,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1158,44,32,36,37,43,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1159,36,39,56,44,44,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1160,34,33,48,49,54,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1161,32,42,46,44,45,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
1162,44,32,49,39,49,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1163,32,36,52,48,28,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
1164,41,33,53,41,46,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
1165,44,38,55,38,34,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1166,40,39,45,30,34,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1167,25,48,55,51,44,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
1168,37,36,46,38,43,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1169,33,41,39,47,48,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1170,40,41,55,47,46,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1171,36,34,52,41,49,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1172,39,34,46,37,49,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
